blockno	trialno	time	Xmouse	Ymouse	Xcursor	Ycursor	Xtarget	Ytarget	target_angle	rotation	jitter	feedback
1	16	7.0017	41	68	41	68	110.43	412.13	75	0	0	0
1	16	7.0183	41	68	41	68	110.43	412.13	75	0	0	0
1	16	7.035	41	68	41	68	110.43	412.13	75	0	0	0
1	16	7.0517	41	68	41	68	110.43	412.13	75	0	0	0
1	16	7.0684	41	68	41	68	110.43	412.13	75	0	0	0
1	16	7.085	41	68	41	68	110.43	412.13	75	0	0	0
1	16	7.1017	41	68	41	68	110.43	412.13	75	0	0	0
1	16	7.1184	41	68	41	68	110.43	412.13	75	0	0	0
1	16	7.135	41	68	41	68	110.43	412.13	75	0	0	0
1	16	7.1517	41	68	41	68	110.43	412.13	75	0	0	0
1	16	7.1684	41	68	41	68	110.43	412.13	75	0	0	0
1	16	7.185	41	68	41	68	110.43	412.13	75	0	0	0
1	16	7.2017	41	68	41	68	110.43	412.13	75	0	0	0
1	16	7.2184	41	68	41	68	110.43	412.13	75	0	0	0
1	16	7.235	41	70	41	70	110.43	412.13	75	0	0	0
1	16	7.2518	41	75	41	75	110.43	412.13	75	0	0	0
1	17	1.1169	0	-7	0	-7	-213.33	369.5	120	0	0	0
1	17	1.1335	0	-7	0	-7	-213.33	369.5	120	0	0	0
1	17	1.1502	0	-7	0	-7	-213.33	369.5	120	0	0	0
1	17	1.1669	0	-7	0	-7	-213.33	369.5	120	0	0	0
1	17	1.1836	0	-7	0	-7	-213.33	369.5	120	0	0	0
1	17	1.2002	0	-7	0	-7	-213.33	369.5	120	0	0	0
1	17	1.2169	0	-7	0	-7	-213.33	369.5	120	0	0	0
1	17	1.2336	0	-7	0	-7	-213.33	369.5	120	0	0	0
1	17	1.2502	0	-7	0	-7	-213.33	369.5	120	0	0	0
1	17	1.2669	0	-7	0	-7	-213.33	369.5	120	0	0	0
1	17	1.2836	0	-7	0	-7	-213.33	369.5	120	0	0	0
1	17	1.3002	0	-7	0	-7	-213.33	369.5	120	0	0	0
1	17	1.3169	0	-7	0	-7	-213.33	369.5	120	0	0	0
1	17	1.3336	0	-7	0	-7	-213.33	369.5	120	0	0	0
1	17	1.3503	0	-7	0	-7	-213.33	369.5	120	0	0	0
1	17	1.3669	0	-7	0	-7	-213.33	369.5	120	0	0	0
1	17	1.3837	0	-7	0	-7	-213.33	369.5	120	0	0	0
1	17	1.4003	0	-7	0	-7	-213.33	369.5	120	0	0	0
1	17	1.417	0	-7	0	-7	-213.33	369.5	120	0	0	0
1	17	1.4337	0	-7	0	-7	-213.33	369.5	120	0	0	0
1	17	1.4503	0	-7	0	-7	-213.33	369.5	120	0	0	0
1	17	1.467	0	-7	0	-7	-213.33	369.5	120	0	0	0
1	17	1.4837	0	-7	0	-7	-213.33	369.5	120	0	0	0
1	17	1.5003	0	-7	0	-7	-213.33	369.5	120	0	0	0
1	17	1.517	0	-7	0	-7	-213.33	369.5	120	0	0	0
1	17	1.5337	0	-7	0	-7	-213.33	369.5	120	0	0	0
1	17	1.5503	0	-7	0	-7	-213.33	369.5	120	0	0	0
1	17	1.567	0	-7	0	-7	-213.33	369.5	120	0	0	0
1	17	1.5837	0	-7	0	-7	-213.33	369.5	120	0	0	0
1	17	1.6003	0	-7	0	-7	-213.33	369.5	120	0	0	0
1	17	1.617	0	-7	0	-7	-213.33	369.5	120	0	0	0
1	17	1.6337	0	-7	0	-7	-213.33	369.5	120	0	0	0
1	17	1.6503	0	-7	0	-7	-213.33	369.5	120	0	0	0
1	17	1.667	0	-7	0	-7	-213.33	369.5	120	0	0	0
1	17	1.6837	0	-7	0	-7	-213.33	369.5	120	0	0	0
1	17	1.7004	0	-7	0	-7	-213.33	369.5	120	0	0	0
1	17	1.717	0	-7	0	-7	-213.33	369.5	120	0	0	0
1	17	1.7337	0	-7	0	-7	-213.33	369.5	120	0	0	0
1	17	1.7504	0	-7	0	-7	-213.33	369.5	120	0	0	0
1	17	1.767	0	-7	0	-7	-213.33	369.5	120	0	0	0
1	17	1.7837	0	-7	0	-7	-213.33	369.5	120	0	0	0
1	17	1.8004	0	-7	0	-7	-213.33	369.5	120	0	0	0
1	17	1.8171	0	-7	0	-7	-213.33	369.5	120	0	0	0
1	17	1.8337	0	-7	0	-7	-213.33	369.5	120	0	0	0
1	17	1.8504	0	-7	0	-7	-213.33	369.5	120	0	0	0
1	17	1.8671	0	-7	0	-7	-213.33	369.5	120	0	0	0
1	17	1.8838	0	-7	0	-7	-213.33	369.5	120	0	0	0
1	17	1.9004	0	-7	0	-7	-213.33	369.5	120	0	0	0
1	17	1.9171	0	-7	0	-7	-213.33	369.5	120	0	0	0
1	17	1.9338	0	-7	0	-7	-213.33	369.5	120	0	0	0
1	17	1.9504	0	-7	0	-7	-213.33	369.5	120	0	0	0
1	17	1.9671	0	-7	0	-7	-213.33	369.5	120	0	0	0
1	17	1.9838	0	-6	0	-6	-213.33	369.5	120	0	0	0
1	17	2.0004	0	-6	0	-6	-213.33	369.5	120	0	0	0
1	17	2.0171	0	-6	0	-6	-213.33	369.5	120	0	0	0
1	17	2.0338	0	-4	0	-4	-213.33	369.5	120	0	0	0
1	17	2.0504	0	-2	0	-2	-213.33	369.5	120	0	0	0
1	17	2.0671	0	-1	0	-1	-213.33	369.5	120	0	0	0
1	17	2.0838	0	2	0	2	-213.33	369.5	120	0	0	0
1	17	2.1005	0	2	0	2	-213.33	369.5	120	0	0	0
1	17	2.1171	0	3	0	3	-213.33	369.5	120	0	0	0
1	17	2.1338	0	4	0	4	-213.33	369.5	120	0	0	0
1	17	2.1505	0	5	0	5	-213.33	369.5	120	0	0	0
1	17	2.1671	0	6	0	6	-213.33	369.5	120	0	0	0
1	17	2.1838	0	8	0	8	-213.33	369.5	120	0	0	0
1	17	2.2005	0	9	0	9	-213.33	369.5	120	0	0	0
1	17	2.2171	0	11	0	11	-213.33	369.5	120	0	0	0
1	17	2.2338	-1	12	-1	12	-213.33	369.5	120	0	0	0
1	17	2.2505	-1	13	-1	13	-213.33	369.5	120	0	0	0
1	17	2.2672	-1	14	-1	14	-213.33	369.5	120	0	0	0
1	17	2.2839	-1	15	-1	15	-213.33	369.5	120	0	0	0
1	17	2.3005	-1	15	-1	15	-213.33	369.5	120	0	0	0
1	17	2.3172	-3	16	-3	16	-213.33	369.5	120	0	0	0
1	17	2.3339	-5	18	-5	18	-213.33	369.5	120	0	0	0
1	17	2.3505	-7	20	-7	20	-213.33	369.5	120	0	0	0
1	17	2.3672	-10	23	-10	23	-213.33	369.5	120	0	0	0
1	17	2.3839	-13	26	-13	26	-213.33	369.5	120	0	0	0
1	17	2.4005	-15	28	-15	28	-213.33	369.5	120	0	0	0
1	17	2.4172	-18	31	-18	31	-213.33	369.5	120	0	0	0
1	17	2.4339	-18	32	-18	32	-213.33	369.5	120	0	0	0
1	17	2.4506	-20	34	-20	34	-213.33	369.5	120	0	0	0
1	17	2.4672	-21	35	-21	35	-213.33	369.5	120	0	0	0
1	17	2.4839	-22	36	-22	36	-213.33	369.5	120	0	0	0
1	17	2.5006	-22	36	-22	36	-213.33	369.5	120	0	0	0
1	17	2.5172	-23	38	-23	38	-213.33	369.5	120	0	0	0
1	17	2.5339	-24	38	-24	38	-213.33	369.5	120	0	0	0
1	17	2.5506	-25	39	-25	39	-213.33	369.5	120	0	0	0
1	17	2.5672	-26	41	-26	41	-213.33	369.5	120	0	0	0
1	17	2.584	-27	42	-27	42	-213.33	369.5	120	0	0	0
1	17	2.6006	-28	42	-28	42	-213.33	369.5	120	0	0	0
1	17	2.6172	-29	44	-29	44	-213.33	369.5	120	0	0	0
1	17	2.6339	-29	44	-29	44	-213.33	369.5	120	0	0	0
1	17	2.6506	-30	44	-30	44	-213.33	369.5	120	0	0	0
1	17	2.6672	-30	44	-30	44	-213.33	369.5	120	0	0	0
1	17	2.6839	-30	44	-30	44	-213.33	369.5	120	0	0	0
1	17	2.7006	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	2.7173	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	2.7339	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	2.7506	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	2.7673	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	2.784	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	2.8006	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	2.8173	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	2.834	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	2.8506	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	2.8673	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	2.884	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	2.9007	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	2.9173	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	2.934	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	2.9507	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	2.9673	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	2.984	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.0007	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.0173	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.034	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.0507	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.0674	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.084	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.1007	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.1174	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.134	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.1507	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.1674	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.184	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.2007	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.2174	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.2341	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.2507	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.2674	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.2841	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.3007	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.3174	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.3341	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.3508	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.3674	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.3841	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.4008	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.4175	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.4341	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.4508	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.4675	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.4841	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.5008	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.5175	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.5341	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.5508	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.5675	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.5841	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.6008	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.6175	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.6342	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.6509	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.6675	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.6842	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.7009	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.7175	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.7342	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.7509	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.7675	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.7842	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.8009	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.8175	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.8342	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.8509	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.8675	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.8842	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.9009	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.9176	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.9342	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.9509	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.9676	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	3.9842	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	4.0009	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	4.0176	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	4.0343	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	4.0509	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	4.0676	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	4.0843	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	4.1009	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	4.1176	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	4.1343	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	4.1509	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	4.1676	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	4.1843	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	4.201	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	4.2176	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	4.2343	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	4.251	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	4.2676	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	4.2843	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	4.301	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	4.3177	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	4.3343	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	4.351	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	4.3677	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	4.3843	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	4.401	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	4.4177	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	4.4344	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	4.451	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	4.4677	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	4.4844	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	4.501	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	4.5177	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	4.5344	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	4.551	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	4.5677	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	4.5844	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	4.6011	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	4.6177	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	4.6344	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	4.6511	-32	45	-32	45	-213.33	369.5	120	0	0	0
1	17	4.6678	-32	46	-32	46	-213.33	369.5	120	0	0	0
1	17	4.6844	-34	51	-34	51	-213.33	369.5	120	0	0	0
1	17	4.7011	-37	55	-37	55	-213.33	369.5	120	0	0	0
1	17	4.7178	-38	57	-38	57	-213.33	369.5	120	0	0	0
1	17	4.7344	-39	59	-39	59	-213.33	369.5	120	0	0	0
1	17	4.7511	-39	59	-39	59	-213.33	369.5	120	0	0	0
1	17	4.7678	-41	60	-41	60	-213.33	369.5	120	0	0	0
1	17	4.7844	-41	60	-41	60	-213.33	369.5	120	0	0	0
1	17	4.8011	-41	61	-41	61	-213.33	369.5	120	0	0	0
1	17	4.8178	-41	62	-41	62	-213.33	369.5	120	0	0	0
1	17	4.8345	-41	62	-41	62	-213.33	369.5	120	0	0	0
1	17	4.8511	-41	62	-41	62	-213.33	369.5	120	0	0	0
1	17	4.8678	-41	62	-41	62	-213.33	369.5	120	0	0	0
1	17	4.8845	-41	63	-41	63	-213.33	369.5	120	0	0	0
1	17	4.9011	-42	64	-42	64	-213.33	369.5	120	0	0	0
1	17	4.9178	-42	64	-42	64	-213.33	369.5	120	0	0	0
1	17	4.9345	-42	64	-42	64	-213.33	369.5	120	0	0	0
1	17	4.9511	-42	65	-42	65	-213.33	369.5	120	0	0	0
1	17	4.9679	-42	65	-42	65	-213.33	369.5	120	0	0	0
1	17	4.9845	-42	65	-42	65	-213.33	369.5	120	0	0	0
1	17	5.0012	-43	66	-43	66	-213.33	369.5	120	0	0	0
1	17	5.0179	-43	66	-43	66	-213.33	369.5	120	0	0	0
1	17	5.0345	-43	66	-43	66	-213.33	369.5	120	0	0	0
1	17	5.0512	-44	67	-44	67	-213.33	369.5	120	0	0	0
1	17	5.0679	-44	67	-44	67	-213.33	369.5	120	0	0	0
1	17	5.0845	-44	68	-44	68	-213.33	369.5	120	0	0	0
1	17	5.1012	-44	68	-44	68	-213.33	369.5	120	0	0	0
1	17	5.1179	-44	68	-44	68	-213.33	369.5	120	0	0	0
1	17	5.1345	-44	68	-44	68	-213.33	369.5	120	0	0	0
1	17	5.1512	-44	68	-44	68	-213.33	369.5	120	0	0	0
1	17	5.1679	-44	68	-44	68	-213.33	369.5	120	0	0	0
1	17	5.1845	-44	68	-44	68	-213.33	369.5	120	0	0	0
1	17	5.2012	-44	68	-44	68	-213.33	369.5	120	0	0	0
1	17	5.2179	-44	68	-44	68	-213.33	369.5	120	0	0	0
1	17	5.2346	-44	68	-44	68	-213.33	369.5	120	0	0	0
1	17	5.2512	-44	68	-44	68	-213.33	369.5	120	0	0	0
1	17	5.2679	-44	68	-44	68	-213.33	369.5	120	0	0	0
1	17	5.2846	-44	68	-44	68	-213.33	369.5	120	0	0	0
1	17	5.3012	-44	68	-44	68	-213.33	369.5	120	0	0	0
1	17	5.3179	-44	68	-44	68	-213.33	369.5	120	0	0	0
1	17	5.3345	-44	68	-44	68	-213.33	369.5	120	0	0	0
1	17	5.3512	-44	68	-44	68	-213.33	369.5	120	0	0	0
1	17	5.3679	-44	68	-44	68	-213.33	369.5	120	0	0	0
1	17	5.3846	-44	68	-44	68	-213.33	369.5	120	0	0	0
1	17	5.4013	-44	68	-44	68	-213.33	369.5	120	0	0	0
1	17	5.418	-44	68	-44	68	-213.33	369.5	120	0	0	0
1	17	5.4346	-44	68	-44	68	-213.33	369.5	120	0	0	0
1	17	5.4513	-44	68	-44	68	-213.33	369.5	120	0	0	0
1	17	5.4679	-44	68	-44	68	-213.33	369.5	120	0	0	0
1	17	5.4846	-44	68	-44	68	-213.33	369.5	120	0	0	0
1	17	5.5013	-44	68	-44	68	-213.33	369.5	120	0	0	0
1	17	5.5179	-44	68	-44	68	-213.33	369.5	120	0	0	0
1	17	5.5346	-44	68	-44	68	-213.33	369.5	120	0	0	0
1	17	5.5513	-44	68	-44	68	-213.33	369.5	120	0	0	0
1	17	5.568	-44	68	-44	68	-213.33	369.5	120	0	0	0
1	17	5.5846	-44	68	-44	68	-213.33	369.5	120	0	0	0
1	17	5.6013	-44	68	-44	68	-213.33	369.5	120	0	0	0
1	17	5.618	-44	68	-44	68	-213.33	369.5	120	0	0	0
1	17	5.6347	-44	68	-44	68	-213.33	369.5	120	0	0	0
1	17	5.6513	-44	68	-44	68	-213.33	369.5	120	0	0	0
1	17	5.668	-44	68	-44	68	-213.33	369.5	120	0	0	0
1	17	5.6846	-44	68	-44	68	-213.33	369.5	120	0	0	0
1	17	5.7014	-44	68	-44	68	-213.33	369.5	120	0	0	0
1	17	5.718	-44	68	-44	68	-213.33	369.5	120	0	0	0
1	17	5.7347	-44	68	-44	68	-213.33	369.5	120	0	0	0
1	17	5.7514	-44	68	-44	68	-213.33	369.5	120	0	0	0
1	17	5.768	-44	68	-44	68	-213.33	369.5	120	0	0	0
1	17	5.7847	-44	68	-44	68	-213.33	369.5	120	0	0	0
1	17	5.8013	-46	68	-46	68	-213.33	369.5	120	0	0	0
1	17	5.818	-49	70	-49	70	-213.33	369.5	120	0	0	0
1	18	1.3003	0	-6	0	-6	-110.43	412.13	105	0	0	0
1	18	1.317	0	-6	0	-6	-110.43	412.13	105	0	0	0
1	18	1.3336	0	-6	0	-6	-110.43	412.13	105	0	0	0
1	18	1.3504	0	-6	0	-6	-110.43	412.13	105	0	0	0
1	18	1.367	0	-6	0	-6	-110.43	412.13	105	0	0	0
1	18	1.3837	0	-6	0	-6	-110.43	412.13	105	0	0	0
1	18	1.4003	0	-6	0	-6	-110.43	412.13	105	0	0	0
1	18	1.417	0	-6	0	-6	-110.43	412.13	105	0	0	0
1	18	1.4337	0	-6	0	-6	-110.43	412.13	105	0	0	0
1	18	1.4503	0	-6	0	-6	-110.43	412.13	105	0	0	0
1	18	1.467	0	-6	0	-6	-110.43	412.13	105	0	0	0
1	18	1.4837	0	-6	0	-6	-110.43	412.13	105	0	0	0
1	18	1.5004	0	-6	0	-6	-110.43	412.13	105	0	0	0
1	18	1.517	0	-6	0	-6	-110.43	412.13	105	0	0	0
1	18	1.5337	0	-6	0	-6	-110.43	412.13	105	0	0	0
1	18	1.5504	0	-6	0	-6	-110.43	412.13	105	0	0	0
1	18	1.567	0	-6	0	-6	-110.43	412.13	105	0	0	0
1	18	1.5837	0	-6	0	-6	-110.43	412.13	105	0	0	0
1	18	1.6004	0	-6	0	-6	-110.43	412.13	105	0	0	0
1	18	1.617	0	-6	0	-6	-110.43	412.13	105	0	0	0
1	18	1.6337	0	-6	0	-6	-110.43	412.13	105	0	0	0
1	18	1.6504	0	-6	0	-6	-110.43	412.13	105	0	0	0
1	18	1.6671	0	-6	0	-6	-110.43	412.13	105	0	0	0
1	18	1.6837	0	-6	0	-6	-110.43	412.13	105	0	0	0
1	18	1.7004	0	-6	0	-6	-110.43	412.13	105	0	0	0
1	18	1.7171	0	-6	0	-6	-110.43	412.13	105	0	0	0
1	18	1.7337	0	-6	0	-6	-110.43	412.13	105	0	0	0
1	18	1.7504	0	-6	0	-6	-110.43	412.13	105	0	0	0
1	18	1.7671	0	-6	0	-6	-110.43	412.13	105	0	0	0
1	18	1.7838	0	-6	0	-6	-110.43	412.13	105	0	0	0
1	18	1.8004	0	-6	0	-6	-110.43	412.13	105	0	0	0
1	18	1.8171	0	-6	0	-6	-110.43	412.13	105	0	0	0
1	18	1.8338	0	-6	0	-6	-110.43	412.13	105	0	0	0
1	18	1.8505	0	-6	0	-6	-110.43	412.13	105	0	0	0
1	18	1.8671	0	-6	0	-6	-110.43	412.13	105	0	0	0
1	18	1.8838	0	-6	0	-6	-110.43	412.13	105	0	0	0
1	18	1.9004	0	-6	0	-6	-110.43	412.13	105	0	0	0
1	18	1.9171	0	-6	0	-6	-110.43	412.13	105	0	0	0
1	18	1.9338	0	-6	0	-6	-110.43	412.13	105	0	0	0
1	18	1.9505	0	-6	0	-6	-110.43	412.13	105	0	0	0
1	18	1.9671	0	-6	0	-6	-110.43	412.13	105	0	0	0
1	18	1.9838	0	-6	0	-6	-110.43	412.13	105	0	0	0
1	18	2.0005	0	-6	0	-6	-110.43	412.13	105	0	0	0
1	18	2.0171	0	-6	0	-6	-110.43	412.13	105	0	0	0
1	18	2.0338	0	-6	0	-6	-110.43	412.13	105	0	0	0
1	18	2.0505	0	-6	0	-6	-110.43	412.13	105	0	0	0
1	18	2.0672	0	-6	0	-6	-110.43	412.13	105	0	0	0
1	18	2.0839	1	-2	1	-2	-110.43	412.13	105	0	0	0
1	18	2.1005	2	4	2	4	-110.43	412.13	105	0	0	0
1	18	2.1172	3	6	3	6	-110.43	412.13	105	0	0	0
1	18	2.1338	3	9	3	9	-110.43	412.13	105	0	0	0
1	18	2.1505	3	12	3	12	-110.43	412.13	105	0	0	0
1	18	2.1672	3	14	3	14	-110.43	412.13	105	0	0	0
1	18	2.1838	3	15	3	15	-110.43	412.13	105	0	0	0
1	18	2.2005	3	16	3	16	-110.43	412.13	105	0	0	0
1	18	2.2172	3	18	3	18	-110.43	412.13	105	0	0	0
1	18	2.2339	3	19	3	19	-110.43	412.13	105	0	0	0
1	18	2.2505	3	22	3	22	-110.43	412.13	105	0	0	0
1	18	2.2672	3	25	3	25	-110.43	412.13	105	0	0	0
1	18	2.2839	3	28	3	28	-110.43	412.13	105	0	0	0
1	18	2.3005	2	33	2	33	-110.43	412.13	105	0	0	0
1	18	2.3172	2	36	2	36	-110.43	412.13	105	0	0	0
1	18	2.3339	-1	41	-1	41	-110.43	412.13	105	0	0	0
1	18	2.3506	-1	42	-1	42	-110.43	412.13	105	0	0	0
1	18	2.3673	-1	44	-1	44	-110.43	412.13	105	0	0	0
1	18	2.3839	-1	47	-1	47	-110.43	412.13	105	0	0	0
1	18	2.4006	-1	47	-1	47	-110.43	412.13	105	0	0	0
1	18	2.4172	-2	48	-2	48	-110.43	412.13	105	0	0	0
1	18	2.4339	-2	48	-2	48	-110.43	412.13	105	0	0	0
1	18	2.4506	-2	49	-2	49	-110.43	412.13	105	0	0	0
1	18	2.4673	-3	50	-3	50	-110.43	412.13	105	0	0	0
1	18	2.4839	-4	51	-4	51	-110.43	412.13	105	0	0	0
1	18	2.5006	-4	52	-4	52	-110.43	412.13	105	0	0	0
1	18	2.5173	-4	53	-4	53	-110.43	412.13	105	0	0	0
1	18	2.5339	-4	53	-4	53	-110.43	412.13	105	0	0	0
1	18	2.5506	-4	53	-4	53	-110.43	412.13	105	0	0	0
1	18	2.5673	-4	53	-4	53	-110.43	412.13	105	0	0	0
1	18	2.5839	-4	53	-4	53	-110.43	412.13	105	0	0	0
1	18	2.6006	-4	53	-4	53	-110.43	412.13	105	0	0	0
1	18	2.6173	-4	53	-4	53	-110.43	412.13	105	0	0	0
1	18	2.634	-4	53	-4	53	-110.43	412.13	105	0	0	0
1	18	2.6506	-4	53	-4	53	-110.43	412.13	105	0	0	0
1	18	2.6673	-4	53	-4	53	-110.43	412.13	105	0	0	0
1	18	2.684	-4	53	-4	53	-110.43	412.13	105	0	0	0
1	18	2.7006	-4	53	-4	53	-110.43	412.13	105	0	0	0
1	18	2.7173	-4	53	-4	53	-110.43	412.13	105	0	0	0
1	18	2.734	-4	53	-4	53	-110.43	412.13	105	0	0	0
1	18	2.7507	-4	53	-4	53	-110.43	412.13	105	0	0	0
1	18	2.7673	-4	53	-4	53	-110.43	412.13	105	0	0	0
1	18	2.784	-4	53	-4	53	-110.43	412.13	105	0	0	0
1	18	2.8006	-4	53	-4	53	-110.43	412.13	105	0	0	0
1	18	2.8174	-4	53	-4	53	-110.43	412.13	105	0	0	0
